Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2008,1,1,2,917,851,1040,1039,XE,7672,N33182,83,108,71,1,26,SLC,PHX,507,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1643,1645,1926,1937,XE,7674,N33182,103,112,82,-11,-2,ONT,SLC,558,13,8,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1523,1525,1558,1618,XE,7674,N33182,95,113,80,-20,-2,SLC,ONT,558,3,12,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,725,735,1017,1027,XE,7686,N14177,112,112,89,-10,-10,ONT,SLC,558,9,14,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,2040,2035,2225,2143,XE,7691,N11184,105,68,41,42,5,LAS,LAX,236,46,18,0,,0,0,0,42,0,0
2008,1,1,2,1342,1335,1458,1444,XE,7698,N17169,76,69,49,14,7,SLC,BOI,291,5,22,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1804,1735,2245,2230,XE,7700,N16183,161,175,141,15,29,LAX,OKC,1187,5,15,0,,0,15,0,0,0,0
2008,1,1,2,1534,1510,1630,1615,XE,7705,N17169,56,65,41,15,24,BOI,SLC,291,6,9,0,,0,6,0,0,0,9
2008,1,1,2,1714,1716,1828,1829,XE,7714,N17169,74,73,48,-1,-2,SLC,BOI,291,4,22,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1854,1855,1956,2000,XE,7715,N17169,62,65,43,-4,-1,BOI,SLC,291,10,9,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1859,1850,2015,2001,XE,7720,N11184,76,71,53,14,9,LAX,LAS,236,10,13,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1846,1850,1927,1945,XE,7738,N16170,41,55,27,-18,-4,LAX,SAN,109,4,10,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1953,1920,2041,2013,XE,7739,N14177,108,113,93,28,33,SLC,ONT,558,5,10,0,,0,0,0,0,0,28
2008,1,1,2,824,830,929,938,XE,7747,N11181,65,68,44,-9,-6,LAS,LAX,236,9,12,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,600,600,821,818,XE,7751,N14173,81,78,57,3,0,LAX,PHX,370,3,21,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,600,605,709,725,XE,7752,N12569,69,80,52,-16,-5,LAX,SJC,308,2,15,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,751,755,1029,912,XE,7752,N12569,158,77,50,77,-4,SJC,LAX,308,97,11,0,,0,0,0,77,0,0
2008,1,1,2,948,939,1217,1227,XE,7753,N14173,149,168,132,-10,9,LAX,SEA,954,6,11,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,600,600,713,728,XE,7754,N13908,73,88,52,-15,0,LAX,SFO,337,4,17,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,752,753,921,911,XE,7754,N13908,89,78,60,10,-1,SFO,LAX,337,8,21,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1005,1005,1127,1122,XE,7755,N16170,82,77,58,5,0,LAX,RNO,390,6,18,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,557,600,729,722,XE,7756,N14570,92,82,62,7,-3,LAX,SMF,373,9,21,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,758,747,937,912,XE,7756,N14570,99,85,66,25,11,SMF,LAX,373,12,21,0,,0,0,0,14,0,11
2008,1,1,2,1714,1635,1931,1823,XE,7757,N12569,137,108,110,68,39,EUG,LAX,748,15,12,0,,0,0,0,29,0,39
2008,1,1,2,1445,1345,1712,1633,XE,7758,N11176,147,168,127,39,60,LAX,SEA,954,8,12,0,,0,5,0,0,0,34
2008,1,1,2,NA,700,NA,730,XE,7759,,NA,90,NA,NA,NA,TUS,LAX,451,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,1,1,2,1630,1625,1911,1843,XE,7761,N14173,101,78,59,28,5,LAX,PHX,370,20,22,0,,0,0,0,28,0,0
2008,1,1,2,1003,905,1118,1025,XE,7762,N12172,75,80,45,53,58,LAX,SJC,308,6,24,0,,0,53,0,0,0,0
2008,1,1,2,1200,1050,1324,1207,XE,7762,N12172,84,77,58,77,70,SJC,LAX,308,10,16,0,,0,0,0,7,0,70
2008,1,1,2,1817,1655,1943,1812,XE,7763,N12172,86,77,60,91,82,LAX,RNO,390,6,20,0,,0,2,0,9,0,80
2008,1,1,2,1016,944,1129,1112,XE,7764,N13908,73,88,51,17,32,LAX,SFO,337,4,18,0,,0,13,0,0,0,4
2008,1,1,2,1152,1145,1314,1303,XE,7764,N13908,82,78,57,11,7,SFO,LAX,337,10,15,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1901,1855,2129,2143,XE,7765,N11165,148,168,125,-14,6,LAX,SEA,954,9,14,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,951,940,1119,1102,XE,7766,N22909,88,82,60,17,11,LAX,SMF,373,7,21,0,,0,11,0,6,0,0
2008,1,1,2,1144,1130,1313,1255,XE,7766,N22909,89,85,62,18,14,SMF,LAX,373,12,15,0,,0,0,0,4,0,14
2008,1,1,2,2214,2035,44,2321,XE,7767,N11181,90,106,67,83,99,LAX,TUS,451,4,19,0,,0,83,0,0,0,0
2008,1,1,2,1052,945,1334,1203,XE,7768,N12569,102,78,58,91,67,LAX,PHX,370,11,33,0,,0,0,0,24,0,67
2008,1,1,2,1402,1230,1417,1256,XE,7768,N12569,75,86,56,81,92,PHX,LAX,370,6,13,0,,0,0,0,0,0,81
2008,1,1,2,847,843,911,909,XE,7769,N14173,84,86,56,2,4,PHX,LAX,370,9,19,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,2020,1840,2145,2005,XE,7771,N12172,85,85,61,100,100,RNO,LAX,390,15,9,0,,0,9,0,0,0,91
2008,1,1,2,1352,1355,1455,1515,XE,7772,N13908,63,80,47,-20,-3,LAX,SJC,308,3,13,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1540,1550,1714,1707,XE,7772,N13908,94,77,53,7,-10,SJC,LAX,308,28,13,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,725,721,1027,1004,XE,7773,N14179,182,163,134,23,4,SEA,LAX,954,34,14,0,,0,0,0,23,0,0
2008,1,1,2,1409,1240,1631,1526,XE,7774,N12172,82,106,64,65,89,LAX,TUS,451,4,14,0,,0,9,0,0,0,56
2008,1,1,2,1309,1310,1558,1553,XE,7775,N14173,169,163,141,5,-1,SEA,LAX,954,8,20,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1355,1340,1512,1502,XE,7776,N22909,77,82,55,10,15,LAX,SMF,373,6,16,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1534,1530,1750,1655,XE,7776,N22909,136,85,63,55,4,SMF,LAX,373,61,12,0,,0,0,0,55,0,0
2008,1,1,2,1345,1335,1600,1553,XE,7778,N14570,75,78,59,7,10,LAX,PHX,370,2,14,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1622,1630,1654,1656,XE,7778,N14570,92,86,61,-2,-8,PHX,LAX,370,11,20,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1741,1700,2022,1943,XE,7779,N11176,161,163,138,39,41,SEA,LAX,954,11,12,0,,0,0,0,0,0,39
2008,1,1,2,1704,1555,1745,1625,XE,7781,N12172,101,90,68,80,69,TUS,LAX,451,22,11,0,,0,0,0,11,0,69
2008,1,1,2,1739,1740,1846,1900,XE,7782,N13908,67,80,49,-14,-1,LAX,SJC,308,4,14,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1921,1930,2040,2047,XE,7782,N13908,79,77,52,-7,-9,SJC,LAX,308,10,17,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1820,1730,1939,1858,XE,7784,N22909,79,88,55,41,50,LAX,SFO,337,5,19,0,,0,0,0,0,0,41
2008,1,1,2,2005,1925,2204,2043,XE,7784,N22909,119,78,55,81,40,SFO,LAX,337,52,12,0,,0,0,0,41,0,40
2008,1,1,2,1732,1730,1845,1852,XE,7786,N14570,73,82,54,-7,2,LAX,SMF,373,4,15,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1916,1920,2040,2045,XE,7786,N14570,84,85,65,-5,-4,SMF,LAX,373,9,10,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1932,1910,1950,1936,XE,7788,N14173,78,86,59,14,22,PHX,LAX,370,5,14,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,657,700,823,834,XE,7789,N12167,146,154,120,-11,-3,DEN,LAX,862,8,18,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1221,1140,1408,1314,XE,7790,N11176,167,154,120,54,41,DEN,LAX,862,36,11,0,,0,26,0,13,0,15
2008,1,1,2,801,800,1127,1112,XE,7790,N11176,146,132,115,15,1,LAX,DEN,862,9,22,0,,0,0,0,15,0,0
2008,1,1,2,1705,1705,1827,1823,XE,7794,N11165,82,78,56,4,0,SFO,LAX,337,12,14,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1733,1615,2103,1927,XE,7800,N14171,150,132,115,96,78,LAX,DEN,862,8,27,0,,0,0,0,18,12,66
2008,1,1,2,1322,1310,1435,1431,XE,7801,N11165,193,201,178,4,12,ICT,LAX,1203,7,8,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1512,1510,1614,1638,XE,7801,N11165,62,88,48,-24,2,LAX,SFO,337,3,11,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,752,750,1231,1244,XE,7802,N11165,159,174,143,-13,2,LAX,ICT,1203,5,11,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,555,600,710,718,XE,7802,N11165,75,78,53,-8,-5,SFO,LAX,337,7,15,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1450,1345,1651,1609,XE,7803,N12569,121,144,105,42,65,LAX,EUG,748,4,12,0,,0,2,0,0,0,40
2008,1,1,2,1522,1411,1651,1545,XE,7810,N14171,149,154,122,66,71,DEN,LAX,862,15,12,0,,0,5,0,0,0,61
2008,1,1,2,1118,1034,1440,1346,XE,7810,N14171,142,132,114,54,44,LAX,DEN,862,9,19,0,,0,39,0,10,0,5
2008,1,1,2,2132,1955,2344,2129,XE,7811,N14171,192,154,119,135,97,DEN,LAX,862,59,14,0,,0,0,0,38,0,97
2008,1,1,2,2113,2115,2221,2243,XE,7812,N14168,68,88,50,-22,-2,LAX,SFO,337,7,11,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,2027,2010,25,2322,XE,7820,N14173,178,132,113,63,17,LAX,DEN,862,48,17,0,,0,3,0,46,0,14
2008,1,1,2,1525,1405,1640,1511,XE,7821,N10575,135,126,107,89,80,BOI,LAX,674,11,17,0,,0,0,0,9,0,80
2008,1,1,2,1200,1030,1453,1337,XE,7822,N10575,113,127,93,76,90,LAX,BOI,674,5,15,0,,0,0,0,3,0,73
2008,1,1,2,758,725,1126,1000,XE,7823,N10575,208,155,141,86,33,GEG,LAX,945,49,18,0,,0,0,0,53,0,33
2008,1,1,2,1915,1855,2129,2132,XE,7824,N14180,134,157,116,-3,20,LAX,GEG,945,6,12,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,2015,1900,2355,2132,XE,7825,N10575,220,152,127,143,75,PDX,LAX,834,85,8,0,,0,0,0,68,0,75
2008,1,1,2,2157,2015,13,2249,XE,7826,N11176,136,154,113,84,102,LAX,PDX,834,5,18,0,,0,54,0,0,0,30
2008,1,1,2,659,700,920,932,XE,7827,N16170,141,152,117,-12,-1,PDX,LAX,834,12,12,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1737,1555,1946,1829,XE,7828,N10575,129,154,114,77,102,LAX,PDX,834,4,11,0,,0,0,0,0,10,67
2008,1,1,2,1150,1150,1326,1315,XE,7829,N16170,96,85,69,11,0,RNO,LAX,390,14,13,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1550,1555,1706,1723,XE,80,N11193,76,88,62,-17,-5,TUL,AUS,426,6,8,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1441,1445,1600,1607,XE,81,N11194,79,82,66,-7,-4,AUS,TUL,426,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,714,715,850,849,XE,9,N12175,216,214,189,1,-1,MCI,ONT,1318,11,16,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,829,830,1107,1110,XE,97,N14907,158,160,124,-3,-1,ONT,GEG,936,22,12,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,740,740,757,804,XE,97,N12552,77,84,62,-7,0,TUS,ONT,409,5,10,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1045,1030,1145,1149,XE,98,N14568,60,79,48,-4,15,LGB,MRY,283,3,9,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1221,1220,1324,1333,XE,99,N14568,63,73,54,-9,1,MRY,LGB,283,3,6,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1942,1935,2148,2140,XE,2286,N14573,126,125,88,8,7,EWR,DAY,533,6,32,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1415,1425,1550,1550,XE,2211,N12530,95,85,58,0,-10,OKC,IAH,395,28,9,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1548,1445,1818,1650,XE,3001,N16541,150,125,121,88,63,EWR,GSP,594,3,26,0,,0,0,0,25,0,63
2008,1,1,2,1531,1525,1626,1622,XE,2148,N14939,55,57,36,4,6,IAH,SHV,192,4,15,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1123,1125,1325,1335,XE,2173,N17524,122,130,106,-10,-2,STL,IAH,668,4,12,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1638,1540,2034,1930,XE,2305,N17146,176,170,141,64,58,MSP,EWR,1008,14,21,0,,0,0,0,64,0,0
2008,1,1,2,2046,1950,2214,2139,XE,2821,N48901,88,109,71,35,56,GSO,EWR,446,7,10,0,,0,0,0,0,0,35
2008,1,1,2,1706,1655,1859,1820,XE,3042,N14904,113,85,89,39,11,SDF,CLE,304,14,10,0,,0,11,0,28,0,0
2008,1,1,2,1848,1850,2022,2025,XE,2222,N14952,94,95,68,-3,-2,IAH,VPS,510,6,20,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1826,1740,2020,1946,XE,2396,N15509,114,126,86,34,46,EWR,DTW,487,10,18,0,,0,34,0,0,0,0
2008,1,1,2,1413,1350,1529,1525,XE,2409,N14542,136,155,122,4,23,EWR,MSN,799,4,10,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1625,1421,1832,1641,XE,2145,N16963,127,140,102,111,124,OMA,IAH,781,14,11,0,,0,13,0,0,0,98
2008,1,1,2,2243,1745,30,1934,XE,2575,N13903,107,109,68,296,298,EWR,PIT,319,25,14,0,,0,100,0,0,0,196
2008,1,1,2,1606,1605,1706,1714,XE,2766,N18101,60,69,47,-8,1,LFT,IAH,201,6,7,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,830,830,1037,1010,XE,2437,N29906,187,160,149,27,0,CVG,IAH,871,7,31,0,,0,0,0,27,0,0
2008,1,1,2,2213,1810,7,2000,XE,2699,N14573,174,170,135,247,243,DAY,IAH,929,4,35,0,,0,0,0,4,0,243
2008,1,1,2,1024,1025,1353,1352,XE,3152,N12157,149,147,121,1,-1,IAH,CMH,986,3,25,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,707,705,818,822,XE,2525,N12934,71,77,53,-4,2,IAH,GPT,376,4,14,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1921,1820,2056,2005,XE,2601,N24128,95,105,75,51,61,MEM,IAH,469,6,14,0,,0,0,0,0,0,51
2008,1,1,2,1133,1125,1308,1307,XE,2674,N16147,95,102,69,1,8,EWR,MHT,209,11,15,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,2025,1945,2236,2154,XE,2717,N15986,191,189,160,42,40,EWR,STL,872,6,25,0,,0,0,40,2,0,0
2008,1,1,2,1047,1045,1423,1415,XE,2730,N14143,156,150,129,8,2,IAH,PBI,956,5,22,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1554,1555,1824,1819,XE,2038,N14542,90,84,70,5,-1,MSN,CLE,402,8,12,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1431,1429,1630,1634,XE,3157,N13995,119,125,93,-4,2,MCI,IAH,643,13,13,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,2039,2015,2214,2130,XE,2705,N14505,95,75,55,44,24,CLE,IAD,288,6,34,0,,0,0,1,20,0,23
2008,1,1,2,1952,1910,2243,2157,XE,2403,N24103,231,227,189,46,42,EWR,TUL,1215,4,38,0,,0,7,0,4,0,35
2008,1,1,2,608,615,714,725,XE,2561,N17524,126,130,112,-11,-7,TLH,IAH,658,6,8,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,637,630,817,830,XE,2246,N18102,100,120,82,-13,7,CHS,EWR,628,7,11,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1215,1220,1344,1349,XE,2209,N13935,89,89,67,-5,-5,EWR,PIT,319,7,15,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1110,1110,1237,1240,XE,2526,N15941,87,90,66,-3,0,IAH,MAF,429,4,17,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,900,910,1031,1025,XE,2294,N15941,91,75,52,6,-10,MFE,IAH,316,24,15,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1200,1205,1331,1329,XE,2555,N12946,91,84,66,2,-5,GPT,IAH,376,12,13,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,2106,2050,2241,2217,XE,2899,N13992,95,87,47,24,16,EWR,ROC,246,9,39,0,,0,16,0,8,0,0
2008,1,1,2,1718,1455,1842,1613,XE,1209,N17507,84,78,53,149,143,EWR,IAD,213,6,25,0,,0,20,0,6,0,123
2008,1,1,2,846,855,1110,1123,XE,3128,N15986,144,148,109,-13,-9,EWR,CAE,602,4,31,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1305,1310,1424,1435,XE,3155,N15941,79,85,62,-11,-5,MAF,IAH,429,8,9,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1751,1710,1916,1855,XE,2996,N13929,85,105,62,21,41,ORF,EWR,284,10,13,0,,0,0,0,21,0,0
2008,1,1,2,1653,1655,2038,2058,XE,2496,N12157,165,183,136,-20,-2,IAH,IAD,1190,10,19,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1713,1420,1917,1612,XE,2364,N19966,184,172,146,185,173,EWR,STL,872,20,18,0,,0,39,0,12,0,134
2008,1,1,2,1105,1105,1400,1415,XE,3034,N11113,115,130,97,-15,0,COS,IAH,809,7,11,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,2013,1950,2335,2319,XE,2288,N17159,142,149,121,16,23,IAH,DAY,929,7,14,0,,0,0,0,0,5,11
2008,1,1,2,1630,1630,1746,1748,XE,2735,N28518,76,78,62,-2,0,LRD,IAH,301,6,8,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1254,1300,1524,1545,XE,2695,N16502,90,105,65,-21,-6,MSN,CLE,402,14,11,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1652,1600,2021,1930,XE,1226,N13992,149,150,107,51,52,ORD,EWR,719,8,34,0,,0,0,0,51,0,0
2008,1,1,2,1212,1220,1454,1512,XE,2804,N17513,102,112,81,-18,-8,IAH,CHA,686,4,17,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1851,1855,2011,2000,XE,2755,N17513,80,65,41,11,-4,LFT,IAH,201,11,28,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1659,1620,1804,1748,XE,2448,N25134,65,88,43,16,39,EWR,PWM,284,4,18,0,,0,16,0,0,0,0
2008,1,1,2,1021,1020,1136,1132,XE,2394,N28529,75,72,46,4,1,IAH,DFW,224,7,22,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1605,1540,1735,1729,XE,2161,N16999,90,109,64,6,25,RDU,EWR,416,7,19,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1858,1830,2035,2010,XE,2166,N16147,157,160,128,25,28,LEX,IAH,828,5,24,0,,0,2,0,0,0,23
2008,1,1,2,1000,1000,1258,1302,XE,2402,N27962,118,122,91,-4,0,IAH,TYS,772,4,23,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,704,710,1029,1049,XE,2086,N11140,145,159,128,-20,-6,LIT,EWR,1069,6,11,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,855,855,1119,1107,XE,2916,N25134,144,132,117,12,0,IAH,OMA,781,11,16,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1747,1720,2052,2022,XE,2284,N18101,125,122,94,30,27,IAH,TYS,772,4,27,0,,0,0,0,3,11,16
2008,1,1,2,2030,2000,2234,2225,XE,2813,N18114,124,145,99,9,30,JAX,EWR,821,13,12,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,2042,2040,13,27,XE,2946,N11113,151,167,136,-14,2,IAH,DCA,1208,5,10,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,932,930,1103,1104,XE,2241,N24517,91,94,74,-1,2,MOB,IAH,427,4,13,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,645,645,1012,1024,XE,2208,N24128,147,159,128,-12,0,MCI,EWR,1092,8,11,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1910,1915,2035,2037,XE,2830,N14930,85,82,51,-2,-5,IAH,JAN,351,4,30,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1018,1020,1119,1129,XE,2936,N14974,61,69,45,-10,-2,PVD,EWR,160,6,10,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1440,1445,1604,1609,XE,2372,N15932,84,84,68,-5,-5,GPT,IAH,376,7,9,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1309,1225,1440,1347,XE,2958,N15912,91,82,59,53,44,CLE,PHL,363,8,24,0,,0,0,6,9,0,38
2008,1,1,2,1524,1520,1701,1654,XE,3099,N14960,157,154,139,7,4,JAX,IAH,817,7,11,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1701,1625,2034,1955,XE,2950,N13566,153,150,111,39,36,MKE,EWR,725,17,25,0,,0,0,0,39,0,0
2008,1,1,2,1903,1905,2135,2132,XE,2076,N14959,152,147,111,3,-2,EWR,IND,644,9,32,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1113,1055,1226,1230,XE,2494,N16987,73,95,55,-4,18,EWR,ORF,284,5,13,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,NA,1900,NA,2020,XE,2668,,NA,80,NA,NA,NA,CLE,ALB,424,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,1,1,2,730,740,915,908,XE,2716,N17521,105,88,69,7,-10,LBB,IAH,458,15,21,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,849,850,1112,1117,XE,2982,N13994,143,147,116,-5,-1,EWR,CHS,628,5,22,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1945,1950,2304,2304,XE,2822,N16981,139,134,99,0,-5,IAH,GSP,838,4,36,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1712,1709,1808,1815,XE,2270,N13964,56,66,47,-7,3,MLU,IAH,262,3,6,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1024,1030,1135,1145,XE,2654,N14960,71,75,48,-10,-6,RIC,EWR,278,11,12,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1709,1710,1815,1820,XE,2842,N17115,66,70,44,-5,-1,LFT,IAH,201,11,11,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1613,1535,1834,1814,XE,2608,N12160,201,219,183,20,38,EWR,XNA,1130,5,13,0,,0,20,0,0,0,0
2008,1,1,2,1700,1645,1925,1902,XE,3139,N12564,205,197,157,23,15,CLE,DFW,1021,5,43,0,,0,0,6,8,0,9
2008,1,1,2,938,940,1217,1150,XE,2978,N19503,99,70,62,27,-2,MDW,CLE,307,8,29,0,,0,0,0,27,0,0
2008,1,1,2,1108,1110,1241,1310,XE,2202,N14904,93,120,73,-29,-2,CLT,EWR,529,7,13,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1824,1822,2008,2010,XE,2720,N14522,104,108,83,-2,2,ICT,IAH,542,12,9,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1827,1700,2127,1835,XE,2066,N15985,180,95,50,172,87,BUF,EWR,282,15,115,0,,0,0,0,111,0,61
2008,1,1,2,2058,2045,2230,2239,XE,2214,N17507,92,114,60,-9,13,EWR,BGR,393,8,24,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1124,1125,1317,1335,XE,2993,N11140,173,190,149,-18,-1,EWR,MSP,1008,6,18,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1908,1905,2052,2025,XE,2434,N14542,104,80,57,27,3,CLE,DCA,310,5,42,0,,0,0,0,27,0,0
2008,1,1,2,1857,1825,2045,2005,XE,3143,N13956,168,160,124,40,32,SDF,IAH,788,7,37,0,,0,5,0,8,0,27
2008,1,1,2,1425,1340,1639,1525,XE,2945,N14947,134,105,86,74,45,PWM,EWR,284,9,39,0,,0,0,0,74,0,0
2008,1,1,2,852,855,1043,1052,XE,2174,N17524,111,117,91,-9,-3,IAH,STL,668,7,13,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,553,600,824,828,XE,2072,N11113,211,208,195,-4,-7,RIC,IAH,1157,5,11,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1702,1705,2049,2057,XE,2508,N41104,167,172,130,-8,-3,IAH,PIT,1117,22,15,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,956,1000,1051,1104,XE,3111,N13975,55,64,41,-13,-4,DAL,IAH,217,7,7,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1922,1900,2046,2002,XE,2907,N14939,84,62,33,44,22,IAH,LFT,201,5,46,0,,0,22,0,22,0,0
2008,1,1,2,611,615,806,755,XE,2381,N13538,175,160,149,11,-4,CVG,IAH,871,13,13,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1723,1545,1853,1722,XE,2983,N23139,90,97,70,91,98,IAH,VPS,510,5,15,0,,0,5,0,0,0,86
2008,1,1,2,1641,1635,1802,1810,XE,2740,N14543,81,95,60,-8,6,EWR,RIC,278,6,15,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1846,1855,2016,2024,XE,2800,N17524,90,89,69,-8,-9,IAH,XNA,438,6,15,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1206,1200,1306,1310,XE,2827,N28529,60,70,42,-4,6,DFW,IAH,224,8,10,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1118,1125,1212,1229,XE,2264,N27523,54,64,39,-17,-7,DAL,IAH,217,7,8,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1404,1410,1615,1603,XE,2464,N13989,131,113,95,12,-6,BDL,CLE,475,10,26,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,603,605,743,750,XE,2628,N14952,160,165,141,-7,-2,SAV,IAH,851,7,12,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1917,1920,2052,2047,XE,2237,N17115,95,87,63,5,-3,IAH,OKC,395,3,29,0,,0,NA,NA,NA,NA,NA
2008,1,1,2,1528,1500,1728,1658,XE,2391,N13955,120,118,98,30,28,EWR,DAY,533,7,15,0,,0,0,0,2,8,20
